TransactionID,Timestamp,TransactionType,TransactionAmount,AccountBalance,AccountID
8666,12/29/2017 20:20,payment,86691.89672,62844.39,1091
8667,12/29/2017 23:05,withdrawal,4573.01,25846.85,3253
8668,12/30/2017 5:14,transfer,2847.41,83218.94,3947
8669,12/30/2017 6:19,withdrawal,3380.79,4484.86,8551
8670,12/30/2017 6:32,withdrawal,1618.56,89904.25,7066
8671,12/30/2017 7:32,deposit,4735.23,29870.73,8870
8672,12/30/2017 8:37,deposit,1645.7,48139.03,1520
8673,12/30/2017 11:04,payment,1857.71,37922.65,7048
8674,12/30/2017 11:10,withdrawal,932.35,72765.74,1975
8675,12/30/2017 15:42,transfer,173.41,18538.08,5394
8676,12/30/2017 16:17,deposit,4030.68,10327.56,9337
8677,12/30/2017 16:36,withdrawal,2430.46,75364.94,1532
8678,12/30/2017 17:03,withdrawal,1379.56,45555.85,8848
8679,12/30/2017 17:24,payment,2607.45,56073.36,9199
8680,12/30/2017 19:24,transfer,4567.9,74485.85,3582
8681,12/30/2017 20:13,deposit,191.73,13373.02,3387
8682,12/30/2017 22:00,deposit,969.31,25797.4,3014
8683,12/30/2017 22:38,withdrawal,2160.19,62306.19,6618
8684,12/30/2017 22:41,payment,2519.37,68866.42,8343
8685,12/31/2017 3:02,withdrawal,1591.54,8103.11,8252
8686,12/31/2017 4:01,transfer,1846.31,56231.72,3150
8687,12/31/2017 5:36,deposit,791.82,98869.36,7592
8688,12/31/2017 5:48,transfer,4452.75,46751.7,5526
8689,12/31/2017 6:00,payment,4305.91,58497.04,6566
8690,12/31/2017 7:06,transfer,3407.55,30422.3,2903
8691,12/31/2017 7:23,withdrawal,933,57935.39,2124
8692,12/31/2017 10:45,deposit,3655.09,14802.07,7245
8693,12/31/2017 11:53,withdrawal,81.99,55649.13,7950
8694,12/31/2017 12:27,transfer,3756.08,96211.67,7357
8695,12/31/2017 13:23,deposit,1809.09,9334.34,7376
8696,12/31/2017 13:55,withdrawal,2658.15,86689.29,8731
8697,12/31/2017 14:03,payment,3251.21,3883.29,8586
8698,12/31/2017 17:59,deposit,4616.16,85352.42,9447
8699,12/31/2017 19:58,withdrawal,4611.08,64077.24,9556
8700,12/31/2017 23:12,deposit,1243.54,74283.3,2624
8701,1/1/2018 0:11,transfer,827.28,19592.72,6002
8702,1/1/2018 1:04,withdrawal,1481.29,42054.28,3440
8703,1/1/2018 2:07,transfer,3366.46,84201.95,9184
8704,1/1/2018 2:41,payment,2986.07,50751.3,8796
8705,1/1/2018 3:35,withdrawal,598.79,16192.53,5678
8706,1/1/2018 7:32,withdrawal,2594.82,22189.86,4170
8707,1/1/2018 13:41,transfer,1636.17,451.4,7727
8708,1/1/2018 13:53,withdrawal,3500.95,91862.17,1532
8709,1/1/2018 13:55,payment,1982.01,3013.88,1381
8710,1/1/2018 14:02,payment,3678.39,47536.24,4521
8711,1/1/2018 15:36,withdrawal,688.1,36341.48,5119
8712,1/1/2018 17:58,transfer,1933.17,88557.22,9041
8713,1/1/2018 18:10,transfer,1456.1,29823.25,2857
8714,1/1/2018 18:56,payment,3789.13,74794.69,2841
8715,1/1/2018 18:57,transfer,105.16,4815.52,5628
8716,1/1/2018 19:39,deposit,2686.5,41339.99,6922
8717,1/1/2018 20:06,payment,3102.07,94529.56,7978
8718,1/1/2018 20:19,withdrawal,2903.08,77754,2207
8719,1/2/2018 0:50,withdrawal,1948.02,85660.98,1202
8720,1/2/2018 1:34,transfer,153.47,31244.14,9774
8721,1/2/2018 2:02,deposit,3938.44,76978.64,4459
8722,1/2/2018 4:47,transfer,792.14,15299.91,6394
8723,1/2/2018 5:36,withdrawal,1542.45,20180.07,8934
8724,1/2/2018 7:59,deposit,645.38,27515.47,6558
8725,1/2/2018 9:36,withdrawal,4211.53,87141.71,1255
8726,1/2/2018 13:43,transfer,1649.19,27841.26,7254
8727,1/2/2018 14:09,transfer,50.76,70600.85,6117
8728,1/2/2018 15:15,deposit,2826.3,61229.94,7131
8729,1/2/2018 21:19,payment,204.43,45140.86,8638
8730,1/2/2018 22:59,payment,83.95,29431.27,1529
8731,1/3/2018 1:08,deposit,3767.13,8218.86,7965
8732,1/3/2018 1:14,transfer,2548.14,32056.05,4642
8733,1/3/2018 2:10,payment,642.5,98697.73,1305
8734,1/3/2018 7:53,withdrawal,3082.57,3865.85,1495
8735,1/3/2018 9:02,transfer,3740.43,38785.81,9012
8736,1/3/2018 13:05,payment,4872.02,72216.7,3046
8737,1/3/2018 14:24,deposit,1409.46,88023.11,7326
8738,1/3/2018 16:07,withdrawal,2026.23,79129.49,7658
8739,1/3/2018 20:56,payment,4060.41,23745.27,7614
8740,1/3/2018 21:52,payment,1327.45,51441.02,5092
8741,1/3/2018 22:35,withdrawal,4659.16,73626.11,3705
8742,1/3/2018 23:32,withdrawal,413.78,39332.7,8387
8743,1/4/2018 0:35,transfer,859,2597.73,6665
8744,1/4/2018 4:36,deposit,2.2,38380.98,4975
8745,1/4/2018 9:00,deposit,371.79,33317.06,7528
8746,1/4/2018 9:54,payment,4702.35,79391.27,7930
8747,1/4/2018 12:02,withdrawal,4881.37,6596.16,5610
8748,1/4/2018 15:34,payment,2627.33,27689.76,4470
8749,1/4/2018 16:58,deposit,1897.45,16443.85,4868
8750,1/4/2018 18:49,deposit,2037.27,99939.94,9548
8751,1/4/2018 21:20,withdrawal,1911.24,81334.75,8187
8752,1/4/2018 22:41,payment,4901.63,67846.84,4078
8753,1/5/2018 0:10,withdrawal,1028.74,71922.65,6864
8754,1/5/2018 1:53,payment,2633.68,95910.51,5050
8755,1/5/2018 12:35,payment,4901.86,68500.24,6345
8756,1/5/2018 13:01,transfer,1614.73,3009.1,2914
8757,1/5/2018 15:14,payment,3504.83,9429.87,2185
8758,1/5/2018 16:58,deposit,3327.24,57118.34,5971
8759,1/5/2018 21:45,deposit,2134.78,26919.73,3676
8760,1/6/2018 0:04,payment,1992.36,88635.42,4746
8761,1/6/2018 0:21,payment,3205.22,28621.42,1225
8762,1/6/2018 1:37,deposit,431.81,12342.24,2520
8763,1/6/2018 2:28,payment,1394.82,46711.18,1181
8764,1/6/2018 2:34,deposit,2951.52,68450.35,5811
8765,1/6/2018 3:43,deposit,3165.3,45595.49,3742
8766,1/6/2018 8:14,deposit,2217.75,6161.38,2525
8767,1/6/2018 8:45,payment,4710.79,58932.82,7038
8768,1/6/2018 18:48,transfer,4269.24,94964.31,5472
8769,1/6/2018 19:41,payment,3655.45,73430.71,1240
8770,1/7/2018 5:38,withdrawal,4531.24,32558.72,6610
8771,1/7/2018 17:43,deposit,3057.28,23041.84,8231
8772,1/7/2018 19:56,withdrawal,4655.86,87675.33,1478
8773,1/7/2018 20:05,deposit,1630.43,14246.04,2002
8774,1/8/2018 1:09,transfer,3496,45125.84,8211
8775,1/8/2018 1:37,withdrawal,1570.06,48992.36,6428
8776,1/8/2018 4:24,deposit,2011.06,10172.92,8222
8777,1/8/2018 4:52,payment,134.02,9661.51,7646
8778,1/8/2018 5:56,payment,4785.54,3615,7938
8779,1/8/2018 5:56,transfer,2671.15,32405.66,6404
8780,1/8/2018 8:07,deposit,3270.82,17381.65,8840
8781,1/8/2018 8:46,withdrawal,3060.03,32917.91,2016
8782,1/8/2018 9:28,payment,3889.94,41696.79,9245
8783,1/8/2018 10:02,deposit,1567.15,34059.3,7737
8784,1/8/2018 13:01,payment,2891.13,66454.7,3273
8785,1/8/2018 13:10,transfer,3338.3,34113.28,5469
8786,1/8/2018 15:25,payment,930.63,63883.24,8074
8787,1/8/2018 16:07,withdrawal,89221.33417,69195.48,3181
8788,1/9/2018 4:45,payment,1637.22,28632.84,4415
8789,1/9/2018 7:29,payment,3867.59,90616.6,7347
8790,1/9/2018 10:46,withdrawal,3420.22,96452.9,3676
8791,1/9/2018 15:29,payment,986.33,41145.87,5958
8792,1/9/2018 18:57,deposit,631.42,15838.98,8882
8793,1/9/2018 19:21,transfer,1918.29,93124.47,1523
8794,1/10/2018 2:49,transfer,4474.94,52799.14,4921
8795,1/10/2018 3:29,withdrawal,931.32,71672.33,5676
8796,1/10/2018 3:44,deposit,3075.85,55909.89,4500
8797,1/10/2018 4:21,withdrawal,4311.27,83121.25,8246
8798,1/10/2018 5:41,withdrawal,4194.65,86045.03,7744
8799,1/10/2018 8:37,deposit,430.22,60621.66,9291
8800,1/10/2018 11:25,payment,3009.43,6415.14,7793
8801,1/10/2018 12:59,deposit,850.63,55737.56,3755
8802,1/10/2018 16:28,withdrawal,1135.93,62426.23,5628
8803,1/10/2018 17:40,payment,3545.06,95714.8,8107
8804,1/10/2018 19:12,payment,1100.91,40917.05,4161
8805,1/10/2018 19:30,transfer,4019.27,22666.67,9849
8806,1/10/2018 20:51,withdrawal,1777.09,33024.31,3175
8807,1/10/2018 21:28,withdrawal,4206.67,39273.47,6925
8808,1/10/2018 22:39,payment,335.75,8053.7,4922
8809,1/11/2018 1:28,withdrawal,1942.45,69264.23,7249
8810,1/11/2018 2:07,deposit,1066.02,70512.81,9281
8811,1/11/2018 4:12,payment,3057.24,95076.15,9290
8812,1/11/2018 5:56,withdrawal,3432.48,17050.62,8301
8813,1/11/2018 8:02,deposit,4813.88,32090.37,8449
8814,1/11/2018 9:02,transfer,552.5,81748.48,2061
8815,1/11/2018 9:07,payment,4145.37,41397.81,2979
8816,1/11/2018 9:37,transfer,3920.08,18510.33,1050
8817,1/11/2018 11:02,payment,934.54,15772.34,5801
8818,1/11/2018 12:25,payment,3349.78,46278.67,7846
8819,1/11/2018 17:15,payment,2329.19,57365.18,6180
8820,1/11/2018 18:19,payment,2216.84,8827.82,9690
8821,1/11/2018 22:05,withdrawal,4322.68,82237.75,5282
8822,1/11/2018 22:29,withdrawal,1647.36,19916.68,9588
8823,1/11/2018 23:27,payment,1540.82,90844.12,3175
8824,1/11/2018 23:34,transfer,2008.07,16480.86,7229
8825,1/12/2018 2:39,deposit,4638.26,49830.68,7386
8826,1/12/2018 11:53,withdrawal,3473.79,26488.49,5689
8827,1/12/2018 12:12,deposit,4132.68,32596.13,2282
8828,1/12/2018 14:50,transfer,2329.89,31220.47,2659
8829,1/12/2018 15:51,deposit,1726.77,89193.53,9719
8830,1/12/2018 16:38,withdrawal,3124.43,84162.66,1708
8831,1/12/2018 18:58,deposit,3290.8,54806.34,4734
8832,1/12/2018 21:51,deposit,3759.31,30543.65,9442
8833,1/12/2018 23:13,deposit,4093.43,36071.49,8129
8834,1/13/2018 0:41,withdrawal,2156.39,74229.52,3466
8835,1/13/2018 0:59,deposit,11.87,7035.24,5921
8836,1/13/2018 2:19,withdrawal,4385.32,66527.87,3832
8837,1/13/2018 5:44,deposit,1127.1,68792.63,5486
8838,1/13/2018 6:33,payment,4943.81,39750.14,5033
8839,1/13/2018 7:19,withdrawal,1939.97,3818.26,3167
8840,1/13/2018 10:39,transfer,4640.33,195.17,6151
8841,1/13/2018 10:42,payment,4853.6,78404.98,8008
8842,1/13/2018 12:45,payment,494.19,97032.96,9638
8843,1/13/2018 13:59,transfer,2338.82,45472.39,9323
8844,1/13/2018 14:29,payment,4980.39,20277.41,5062
8845,1/13/2018 14:30,withdrawal,1336.04,36584.56,9592
8846,1/13/2018 15:12,deposit,2691.18,59653.68,8450
8847,1/13/2018 15:28,payment,2446.59,88220.53,5225
8848,1/13/2018 16:36,withdrawal,1282.45,4640.04,2336
8849,1/13/2018 17:27,transfer,3261.67,9401.56,9333
8850,1/14/2018 3:26,transfer,2174.7,88236.63,5497
8851,1/14/2018 5:34,deposit,4969.25,65823.82,5123
8852,1/14/2018 10:28,withdrawal,2739.94,76774.92,5070
8853,1/14/2018 16:00,deposit,1020.77,60447.78,9380
8854,1/14/2018 17:57,deposit,311.95,17127.1,6631
8855,1/14/2018 21:44,withdrawal,886.41,79643.52,8403
8856,1/14/2018 21:50,payment,201.26,22290.82,6015
8857,1/14/2018 22:37,deposit,2930.95,86370.77,1672
8858,1/15/2018 1:23,deposit,1915.91,47232.18,2347
8859,1/15/2018 2:23,payment,1451.99,73987.07,1024
8860,1/15/2018 3:18,withdrawal,3430.79,87565.49,3335
8861,1/15/2018 4:46,deposit,2355.94,49928.89,6861
8862,1/15/2018 5:06,deposit,3535.28,86133.01,8564
8863,1/15/2018 5:21,transfer,3225.17,86587.83,2970
8864,1/15/2018 6:30,transfer,555.29,6523.44,7607
8865,1/15/2018 7:17,payment,984.53,52543.19,5886
8866,1/15/2018 7:48,deposit,68.01,17692.56,8910
8867,1/15/2018 8:27,payment,1467.32,47537.18,8667
8868,1/15/2018 13:53,payment,2643.9,58902.72,1881
8869,1/15/2018 14:53,payment,9.52,51813.13,1724
8870,1/15/2018 15:09,payment,1576.88,90953.65,5312
8871,1/15/2018 15:27,payment,3244.34,18108.79,2281
8872,1/15/2018 15:30,withdrawal,3640.18,47610.61,4512
8873,1/15/2018 20:18,transfer,3034.69,65003.12,5267
8874,1/16/2018 1:07,transfer,3594.37,63947.42,2341
8875,1/16/2018 4:13,payment,845.51,17461.59,2983
8876,1/16/2018 5:01,withdrawal,4793.76,66788.24,4395
8877,1/16/2018 8:55,transfer,2401.39,81939.15,9759
8878,1/16/2018 10:16,withdrawal,1429.56,32035.47,1774
8879,1/16/2018 10:25,payment,3219.58,33270.61,2727
8880,1/16/2018 11:25,transfer,4292.01,85233.71,7041
8881,1/16/2018 13:43,payment,1201.49,37135.74,7043
8882,1/16/2018 15:11,withdrawal,819.05,62272.75,1390
8883,1/16/2018 15:34,transfer,348.27,10642.39,8166
8884,1/16/2018 16:15,deposit,3106.84,61185.8,3332
8885,1/16/2018 21:28,payment,1814.96,67828.65,1810
8886,1/16/2018 21:43,deposit,1251.96,8224.15,2512
8887,1/17/2018 0:38,deposit,237.64,95631.2,9921
8888,1/17/2018 0:52,transfer,1867.85,33043.31,9248
8889,1/17/2018 1:21,withdrawal,596.93,43290.27,1470
8890,1/17/2018 6:57,deposit,3033.54,45513.07,3416
8891,1/17/2018 7:17,transfer,894.36,68402.27,2447
8892,1/17/2018 11:52,payment,2604.56,18016.01,9021
8893,1/17/2018 12:36,payment,2027.54,16021.41,8657
8894,1/17/2018 13:10,transfer,471.13,53202.12,3052
8895,1/17/2018 15:15,withdrawal,626.23,97146.99,9748
8896,1/17/2018 16:23,withdrawal,229.2,76792.89,3293
8897,1/17/2018 18:06,transfer,2152.68,57232.21,4502
8898,1/17/2018 19:12,deposit,2097.53,29513.95,4094
8899,1/18/2018 0:21,transfer,3612.48,69169.12,1277
8900,1/18/2018 1:07,withdrawal,2396.73,56043.77,9552
8901,1/18/2018 5:35,payment,3583.31,5871.23,3560
8902,1/18/2018 6:41,withdrawal,3802.52,52694.84,5246
8903,1/18/2018 6:51,payment,3070.84,81603.63,2787
8904,1/18/2018 15:06,transfer,3379.38,58485.76,2393
8905,1/18/2018 15:23,deposit,4277.31,17659.8,8692
8906,1/18/2018 15:59,payment,3698.08,60286.89,3150
8907,1/18/2018 16:35,payment,842.87,32255.9,4519
8908,1/18/2018 17:57,transfer,789.38,480.81,4878
8909,1/18/2018 18:49,deposit,3564.32,79105.11,2427
8910,1/18/2018 21:22,transfer,4949.35,70054.94,7148
8911,1/18/2018 21:36,withdrawal,4095.5,38342.56,9920
8912,1/18/2018 21:37,deposit,567.59,92820.9,5947
8913,1/19/2018 0:44,deposit,2236.57,44290.48,5089
8914,1/19/2018 1:20,withdrawal,661.3,10731.95,3974
8915,1/19/2018 1:53,withdrawal,3986.77,40000.49,7653
8916,1/19/2018 4:13,withdrawal,4946.04,93742.92,7034
8917,1/19/2018 6:48,transfer,4533.81,57491.45,9589
8918,1/19/2018 8:56,withdrawal,586.19,19868.39,7189
8919,1/19/2018 9:58,transfer,4504.92,17533.9,1506
8920,1/19/2018 12:07,transfer,2033.52,10790.02,2315
8921,1/19/2018 12:26,withdrawal,2455.12,2575.78,2633
8922,1/19/2018 16:50,payment,2546.72,60692.37,3244
8923,1/19/2018 17:17,transfer,1980.73,12578.1,6359
8924,1/19/2018 17:38,deposit,3340.76,12949.58,1715
8925,1/19/2018 18:13,transfer,2522.4,35956.51,9365
8926,1/19/2018 19:09,withdrawal,2980.62,86144.32,2281
8927,1/19/2018 20:08,transfer,3460.56,80186.66,4707
8928,1/19/2018 22:50,deposit,4229.43,65930.83,7014
8929,1/20/2018 1:04,payment,3934.2,7991.93,1214
8930,1/20/2018 1:20,transfer,3337.09,53703.98,4519
8931,1/20/2018 1:33,payment,4305.71,29454.97,6925
8932,1/20/2018 8:12,withdrawal,3347.82,23200.26,3718
8933,1/20/2018 9:45,transfer,4829.46,54640.19,1222
8934,1/20/2018 15:56,payment,1840.24,30423.61,7261
8935,1/20/2018 16:17,deposit,725.35,80597.2,6150
8936,1/21/2018 3:37,transfer,3918.58,67502.14,7933
8937,1/21/2018 3:47,transfer,1751.66,6405.22,5091
8938,1/21/2018 5:10,deposit,2206.28,84643.94,8423
8939,1/21/2018 6:49,transfer,1168.72,34401.75,1644
8940,1/21/2018 13:15,transfer,3946.75,89192.42,9676
8941,1/21/2018 14:53,deposit,2651.76,23422.78,1579
8942,1/21/2018 17:45,withdrawal,1947.42,54065.72,6002
8943,1/21/2018 20:32,transfer,71.06,92399.6,2985
8944,1/21/2018 21:41,deposit,3405.18,10285.29,5652
8945,1/21/2018 22:45,payment,4020.74,47687.91,5359
8946,1/22/2018 2:30,withdrawal,3767,89109.35,9120
8947,1/22/2018 2:34,deposit,1690.64,14195.57,4709
8948,1/22/2018 2:42,transfer,929.97,450.08,7472
8949,1/22/2018 4:14,payment,2717.49,45618.18,5388
8950,1/22/2018 6:59,transfer,1582.27,21644.14,9536
8951,1/22/2018 8:19,deposit,184724.2614,97495.94,2653
8952,1/22/2018 10:13,deposit,589.7,40407.78,6861
8953,1/22/2018 10:23,transfer,4788.88,59300.92,4700
8954,1/22/2018 12:43,withdrawal,3918.73,50299.42,7852
8955,1/22/2018 13:37,deposit,3679.32,74981,8644
8956,1/22/2018 14:29,withdrawal,2510.23,13883.54,3155
8957,1/22/2018 15:23,transfer,413.21,78967.24,9989
8958,1/22/2018 18:46,transfer,2777.63,32854.53,7243
8959,1/22/2018 19:53,transfer,4855.56,19009.33,5695
8960,1/22/2018 21:35,deposit,4899.8,71339.88,2387
8961,1/22/2018 21:35,payment,1308.69,94241.49,9495
8962,1/22/2018 21:55,deposit,4612.57,90980.2,6127
8963,1/22/2018 22:35,withdrawal,999.17,69329.56,6574
8964,1/22/2018 23:12,deposit,1280.72,90951.08,3894
8965,1/22/2018 23:21,deposit,1994.43,92484.9,9826
8966,1/22/2018 23:21,payment,1528.72,7894.22,4397
8967,1/23/2018 4:23,withdrawal,3558.207424,2118.41,8059
8968,1/23/2018 11:16,payment,1307.64,15897.76,2686
8969,1/23/2018 11:49,withdrawal,1742.9,49190.59,8663
8970,1/23/2018 16:09,deposit,4549.21,54851.03,7866
8971,1/24/2018 1:28,payment,4790.66,20814.48,7089
8972,1/24/2018 3:35,withdrawal,3711.26,40774.29,4433
8973,1/24/2018 4:10,transfer,2194.84,18297.09,3746
8974,1/24/2018 5:03,transfer,2300.6,94381.62,2869
8975,1/24/2018 7:15,deposit,676.1,83969.75,7723
8976,1/24/2018 9:40,deposit,467.18,89543.6,1553
8977,1/24/2018 11:04,transfer,1367.02,47400.27,1100
8978,1/24/2018 12:07,deposit,2277.94,68609.86,8847
8979,1/24/2018 15:51,payment,1942.01,39185.7,7327
8980,1/24/2018 17:06,transfer,1676.9,43707.1,2907
8981,1/24/2018 18:39,deposit,3122.38,6174.48,4313
8982,1/24/2018 19:31,transfer,302.77,23561.33,9954
8983,1/24/2018 21:18,payment,4873.07,50692.96,9670
8984,1/25/2018 4:52,transfer,3454.9,63358.55,7656
8985,1/25/2018 5:49,deposit,1979.36,87539.75,6265
8986,1/25/2018 7:27,withdrawal,4106.14,82860.67,1323
8987,1/25/2018 11:11,withdrawal,1860.85,20272.27,6424
8988,1/25/2018 11:38,withdrawal,1595.69,35244.75,1297
8989,1/25/2018 17:05,withdrawal,494.17,10091.99,6346
8990,1/25/2018 23:40,withdrawal,1059.78,63165.83,8799
8991,1/26/2018 1:15,deposit,1922.66,88389.6,9036
8992,1/26/2018 1:25,transfer,4239.12,4747.19,1820
8993,1/26/2018 2:44,deposit,567.72,28443.32,3365
8994,1/26/2018 4:17,withdrawal,4396.05,34083.46,2425
8995,1/26/2018 10:23,deposit,3230.11,37583.12,6903
8996,1/26/2018 11:15,withdrawal,4458.79,32635.4,4163
8997,1/26/2018 13:41,deposit,2055.3,29986.34,1542
8998,1/26/2018 23:08,transfer,2586.23,55786.92,4526
8999,1/26/2018 23:34,withdrawal,2802.55,119.89,8512
9000,1/26/2018 23:47,withdrawal,4769.45,42422.17,9799
9001,1/27/2018 0:48,payment,3471.68,24215.35,9383
9002,1/27/2018 1:40,withdrawal,2070.92,22240.54,3261
9003,1/27/2018 2:20,payment,1360.17,66018.89,9064
9004,1/27/2018 4:51,payment,3276.55,4979.04,2862
9005,1/27/2018 10:12,withdrawal,1146.8,91834.87,6007
9006,1/27/2018 13:36,deposit,1981.84,38909.4,8106
9007,1/27/2018 14:14,deposit,3809.91,46208.17,2840
9008,1/27/2018 16:39,transfer,2610.88,16006.21,8924
9009,1/27/2018 17:13,payment,2469.58,94925.41,3316
9010,1/27/2018 18:52,payment,1939.43,82828.08,6427
9011,1/27/2018 23:47,payment,3846.85,94362.41,1580
9012,1/28/2018 1:07,deposit,762.93,69.05,3339
9013,1/28/2018 2:36,transfer,3844.05,13014.13,9846
9014,1/28/2018 2:49,deposit,1299.81,7005.65,6531
9015,1/28/2018 8:26,deposit,195.94,50287.53,8286
9016,1/28/2018 9:45,transfer,2763.98,35160.08,4201
9017,1/28/2018 10:18,transfer,2761.62,21756.57,6910
9018,1/28/2018 14:47,transfer,3689.75,42603.28,3143
9019,1/28/2018 17:36,withdrawal,1789.63,24020.15,6671
9020,1/28/2018 18:44,deposit,2271.01,79681.99,8350
9021,1/28/2018 20:51,withdrawal,1844.02,49778.13,3068
9022,1/29/2018 4:08,transfer,2982.45,59089.7,3447
9023,1/29/2018 7:05,deposit,236.26,72730.65,7248
9024,1/29/2018 10:51,withdrawal,2100.64,7384.65,2124
9025,1/29/2018 14:09,withdrawal,4182.55,31740.24,3878
9026,1/29/2018 14:15,payment,611.31,7048.31,2952
9027,1/29/2018 15:04,payment,4715.87,56669.93,6904
9028,1/29/2018 19:11,withdrawal,3907.39,85163.31,7397
9029,1/29/2018 23:34,deposit,4094.28,47438.65,7579
9030,1/30/2018 4:55,transfer,4647.72,93270.08,2869
9031,1/30/2018 5:31,transfer,4430.54,94990.29,5809
9032,1/30/2018 5:47,transfer,2929.46,57208.93,4027
9033,1/30/2018 5:52,transfer,60.42,94805.93,2899
9034,1/30/2018 7:12,payment,1256.71,29850.56,8203
9035,1/30/2018 9:09,payment,2882.87,8318.9,8794
9036,1/30/2018 15:38,withdrawal,2347.66,15003.64,3513
9037,1/30/2018 15:41,transfer,1961.25,91293.18,1335
9038,1/30/2018 18:21,transfer,2330.55,92137.36,6853
9039,1/30/2018 19:06,deposit,484.38,59246.17,1630
9040,1/30/2018 21:17,deposit,3429.7,94113.96,5909
9041,1/31/2018 1:01,withdrawal,4881.23,73630.47,6384
9042,1/31/2018 2:44,transfer,2750.34,76002.62,3322
9043,1/31/2018 3:01,transfer,1488.95,54874.7,6104
9044,1/31/2018 6:24,withdrawal,3893.21,76987.61,9893
9045,1/31/2018 7:57,withdrawal,4565.22,87708.01,6550
9046,1/31/2018 10:57,payment,2706.56,54175.72,1317
9047,1/31/2018 12:21,deposit,1872.31,66353.84,2461
9048,1/31/2018 12:34,payment,570.61,50742.39,3303
9049,1/31/2018 13:16,transfer,1054,89301.8,2848
9050,1/31/2018 16:22,deposit,1548.1,32509.08,7272
9051,1/31/2018 19:23,withdrawal,4374.79,1742.55,2159
9052,1/31/2018 20:05,withdrawal,2253.27,58663.74,6507
9053,1/31/2018 22:20,deposit,2651.65,53779.12,7178
9054,2/1/2018 9:29,deposit,49.93,53996.74,9754
9055,2/1/2018 9:34,withdrawal,1631.53,68466.02,4787
9056,2/1/2018 10:21,deposit,3168.92,34215.66,1891
9057,2/1/2018 13:44,transfer,4165.49,60990.45,7696
9058,2/1/2018 13:56,payment,1016.19,60941.77,3223
9059,2/1/2018 15:18,deposit,1727.64,21217.37,7119
9060,2/1/2018 18:34,transfer,1261.04,21211.71,5123
9061,2/1/2018 19:56,withdrawal,485.55,66388.47,6636
9062,2/2/2018 0:18,deposit,4833.07,70386.87,1931
9063,2/2/2018 2:13,deposit,1617.72,63307.65,8801
9064,2/2/2018 3:36,deposit,2928.2,48380.67,6173
9065,2/2/2018 4:07,withdrawal,1329.6,33270.51,5165
9066,2/2/2018 6:15,withdrawal,3375.34,768.46,4698
9067,2/2/2018 7:27,payment,908.25,55079.89,3348
9068,2/2/2018 7:37,deposit,2837.44,21193.13,1433
9069,2/2/2018 7:37,withdrawal,3182.19,25359.19,7893
9070,2/2/2018 7:49,transfer,1693.59,69131.98,9875
9071,2/2/2018 10:29,deposit,3403.09,76355.29,4450
9072,2/2/2018 11:29,deposit,2557.28,87312.91,1020
9073,2/2/2018 13:36,withdrawal,4935.33,9673.53,5638
9074,2/2/2018 14:01,withdrawal,3600.84,24228.31,1638
9075,2/2/2018 15:34,deposit,3591.94,46146.11,2690
9076,2/2/2018 17:18,deposit,3205.12,12222.18,3432
9077,2/2/2018 20:56,transfer,4787.12,93784.08,6379
9078,2/2/2018 22:27,transfer,1586.04,77132.49,7092
9079,2/3/2018 1:47,transfer,970.96,89109.51,7108
9080,2/3/2018 5:22,withdrawal,3553.42,5536.46,4048
9081,2/3/2018 5:53,deposit,4516.13,66538.34,8259
9082,2/3/2018 12:08,deposit,941.42,40876.74,5499
9083,2/3/2018 12:19,transfer,2270.34,65704.51,9570
9084,2/3/2018 13:08,transfer,4688.89,92354.78,5476
9085,2/3/2018 13:56,transfer,4028.55,59491.98,7171
9086,2/3/2018 14:11,deposit,1832.15,81740.41,5119
9087,2/3/2018 14:22,payment,667.77,35150.31,4453
9088,2/3/2018 15:39,deposit,2963.7,43416.37,4042
9089,2/3/2018 16:25,transfer,107.48,85800.76,7687
9090,2/3/2018 18:20,withdrawal,3473.42,60705.52,4309
9091,2/3/2018 19:17,payment,260.56,79632.39,3959
9092,2/4/2018 1:39,withdrawal,1470.29,38243,4513
9093,2/4/2018 1:52,payment,1042.43,15794.34,1083
9094,2/4/2018 2:22,transfer,582.68,13885.2,6592
9095,2/4/2018 2:43,withdrawal,2589.04,16498.21,1693
9096,2/4/2018 8:22,payment,2728.93,16764.55,2658
9097,2/4/2018 9:21,transfer,2055.39,2471.39,2070
9098,2/4/2018 11:15,payment,4272.82,38703.07,9284
9099,2/4/2018 19:10,payment,2055.15,49652.63,1210
9100,2/4/2018 21:03,withdrawal,4643.22,6610.31,5192
9101,2/4/2018 22:03,transfer,2684.23,24649.28,8928
9102,2/4/2018 22:38,transfer,2261.62,588.37,9841
9103,2/4/2018 23:55,withdrawal,4301.91,38666.71,1045
9104,2/5/2018 1:56,transfer,4689.89,89453.79,7506
9105,2/5/2018 2:38,withdrawal,2375.97,89236.99,9364
9106,2/5/2018 3:05,payment,878.1,29271.1,7798
9107,2/5/2018 3:14,payment,4214.02,8113.82,5665
9108,2/5/2018 3:46,deposit,1900.3,49809.11,2195
9109,2/5/2018 7:11,deposit,1442.24,53460.3,3304
9110,2/5/2018 10:03,withdrawal,140571.3895,89571.91,4032
9111,2/5/2018 10:36,transfer,2447.77,83999.24,3705
9112,2/5/2018 11:54,deposit,3241.52,16653.92,5600
9113,2/5/2018 13:00,payment,4134.79,18764.43,9903
9114,2/5/2018 14:30,payment,4107.69,4232.73,5673
